graph_stem,summary_graph_path,prune_graph_path,solver,matched_k,num_nodes,n_supernodes,n_superedges,L,L_atom,L_atom_norm,sil_raw,sil_norm,L_causal,internalized_mass_fraction,dag_removed_mass_fraction,final_retained_mass_fraction,raw_superedge_mass,final_superedge_mass,total_fine_edge_mass
007,summary_graphs/entmax/alpha_0.50/node_0.02/007_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/007_prune_graph.pt,ours-summary,14,42,17,128,0.3274362457784165,-97.67623138427734,0.6054453177292837,0.10739578358866303,0.5536978917943315,0.049427173827549305,0.049427173827549305,0.0827695465735166,0.787045630517903,199.18314456939697,182.69684600830078,232.1299285888672
007,summary_graphs/entmax/alpha_0.50/node_0.02/007_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/007_prune_graph.pt,baseline-spectral-cosine,14,42,17,121,0.352482071027849,-146.95181274414062,0.5152456897086274,-0.11737992474119868,0.4413100376294007,0.1897184523470706,0.1897184523470706,0.2150078835588817,0.5395749573371016,159.55764865875244,125.25149631500244,232.1299285888672
007,summary_graphs/entmax/alpha_0.50/node_0.02/007_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/007_prune_graph.pt,baseline-kmeans,14,42,17,123,0.3646602747734341,-92.62698364257812,0.6146880446974062,0.4962343812836242,0.748117190641812,0.11463250484946202,0.11463250484946202,0.10352355371099976,0.7219552739467189,186.9401330947876,167.5874261856079,232.1299285888672
007,summary_graphs/entmax/alpha_0.50/node_0.02/007_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/007_prune_graph.pt,baseline-spectral-adj,14,42,17,122,0.4774431843998016,-28.94426918029785,0.7312600071258613,-0.38310186548099,0.308449067259505,0.22362636167374192,0.22362636167374192,0.1554654546019941,0.5228457635565998,143.7101068496704,121.36814975738525,232.1299285888672
007,summary_graphs/entmax/alpha_0.50/node_0.02/007_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/007_prune_graph.pt,baseline-random-same-size,14,42,17,113,0.392377102940789,-31.79792594909668,0.7260364424455983,-0.6841045994427744,0.15794770027861282,0.058717763435979654,0.058717763435979654,0.19328544046721058,0.610246802098513,175.59686374664307,141.6565465927124,232.1299285888672
008,summary_graphs/entmax/alpha_0.50/node_0.02/008_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/008_prune_graph.pt,ours-summary,14,44,16,115,0.2547448088124874,-128.0829620361328,0.45954721468717735,-0.0937434801040087,0.45312825994799566,0.04994240293779748,0.04994240293779748,0.04763985590076476,0.7519739465065878,203.04436206817627,193.37135791778564,257.15167236328125
008,summary_graphs/entmax/alpha_0.50/node_0.02/008_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/008_prune_graph.pt,baseline-spectral-cosine,14,44,16,110,0.3034868591875564,-129.34805297851562,0.45719433574505225,0.0855691365165831,0.5427845682582916,0.14977938263006055,0.14977938263006055,0.1311624283443263,0.598104285801936,177.0221757888794,153.80351734161377,257.15167236328125
008,summary_graphs/entmax/alpha_0.50/node_0.02/008_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/008_prune_graph.pt,baseline-kmeans,14,44,16,108,0.31053777906315944,-103.74322509765625,0.5048160402161012,0.5549317239572613,0.7774658619786307,0.11625951791021771,0.11625951791021771,0.10010910611740235,0.659658368674868,188.5031328201294,169.63225269317627,257.15167236328125
008,summary_graphs/entmax/alpha_0.50/node_0.02/008_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/008_prune_graph.pt,baseline-spectral-adj,14,44,16,100,0.40155530190942035,-24.263179779052734,0.652638750271307,-0.5136912446738121,0.24315437766309395,0.15047185354753367,0.15047185354753367,0.26523448715382303,0.47481810695288323,166.17583179473877,122.10027027130127,257.15167236328125
008,summary_graphs/entmax/alpha_0.50/node_0.02/008_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/008_prune_graph.pt,baseline-random-same-size,14,44,16,100,0.3952832882637012,-25.753437042236328,0.6498670482068308,-0.6373635769328289,0.18131821153358557,0.14069952832057153,0.14069952832057153,0.30831391345019393,0.45448873613188917,168.96760082244873,116.87253856658936,257.15167236328125
009,summary_graphs/entmax/alpha_0.50/node_0.02/009_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/009_prune_graph.pt,ours-summary,16,41,19,159,0.34576122791547603,-106.02082061767578,0.6422445567766051,0.07225174795579609,0.536125873977898,0.04927789905434704,0.04927789905434704,0.09270545352309095,0.7647027814501502,214.32317352294922,194.4542465209961,254.287353515625
009,summary_graphs/entmax/alpha_0.50/node_0.02/009_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/009_prune_graph.pt,baseline-spectral-cosine,16,41,19,158,0.4054495878499705,-83.5356216430664,0.6872291545549779,-0.09339245922860341,0.4533037703856983,0.12367002114496302,0.12367002114496302,0.1679380549864145,0.6238690352749383,190.661292552948,158.64200592041016,254.287353515625
009,summary_graphs/entmax/alpha_0.50/node_0.02/009_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/009_prune_graph.pt,baseline-kmeans,16,41,19,157,0.39547496540434784,-87.56816864013672,0.6791615945631202,0.36374057664525644,0.6818702883226282,0.11178833624557553,0.11178833624557553,0.09032062844434172,0.7075929501038586,197.79709672927856,179.93193864822388,254.287353515625
009,summary_graphs/entmax/alpha_0.50/node_0.02/009_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/009_prune_graph.pt,baseline-spectral-adj,16,41,19,150,0.517331765482093,-17.481124877929688,0.8193801794831687,-0.4545468457746533,0.27272657711267334,0.2152833514810174,0.2152833514810174,0.2857179220258553,0.4191758530735358,149.22832536697388,106.59111833572388,254.287353515625
009,summary_graphs/entmax/alpha_0.50/node_0.02/009_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/009_prune_graph.pt,baseline-random-same-size,16,41,19,140,0.43818705316167084,-57.945098876953125,0.7384265373190206,-0.5587120661666803,0.22064396691665983,0.13794756900432104,0.13794756900432104,0.3204365592723951,0.4841716262447663,181.17325639724731,123.11872148513794,254.287353515625
010,summary_graphs/entmax/alpha_0.50/node_0.02/010_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/010_prune_graph.pt,ours-summary,12,45,16,111,0.23014364794022873,-121.73713684082031,0.4107417387295975,-0.05614523217332119,0.4719273839133394,0.049545557150859974,0.049545557150859974,0.23588644360309796,0.6072991719526575,201.28113961219788,153.80164742469788,253.25515747070312
010,summary_graphs/entmax/alpha_0.50/node_0.02/010_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/010_prune_graph.pt,baseline-spectral-cosine,12,45,16,108,0.2668984747702851,-106.93283081054688,0.436871272855448,-0.020291717702038064,0.48985414114898096,0.09692567668512217,0.09692567668512217,0.14357558396878894,0.6509663941429134,192.49871158599854,164.86059665679932,253.25515747070312
010,summary_graphs/entmax/alpha_0.50/node_0.02/010_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/010_prune_graph.pt,baseline-kmeans,12,45,16,107,0.2832796116594563,-105.28960418701172,0.4397715470524176,0.46814274978609083,0.7340713748930454,0.12678767626649498,0.12678767626649498,0.3321577335942391,0.4878070100356503,184.98326230049133,123.53964114189148,253.25515747070312
010,summary_graphs/entmax/alpha_0.50/node_0.02/010_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/010_prune_graph.pt,baseline-spectral-adj,12,45,16,104,0.44410874590452665,-17.717166900634766,0.594336501613801,-0.46286261789659194,0.268568691051704,0.2938809901952523,0.2938809901952523,0.23833419840711942,0.32231520163936006,107.17034554481506,81.62798714637756,253.25515747070312
010,summary_graphs/entmax/alpha_0.50/node_0.02/010_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/010_prune_graph.pt,baseline-random-same-size,12,45,16,107,0.35123643157138845,-6.524755477905273,0.6140910612305005,-0.6418989608197355,0.17905051959013224,0.08838180191227643,0.08838180191227643,0.3099597804758236,0.3949295487210895,144.94509482383728,100.01794505119324,253.25515747070312
011,summary_graphs/entmax/alpha_0.50/node_0.02/011_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/011_prune_graph.pt,ours-summary,8,33,12,57,0.1690004123925514,-53.2780647277832,0.28953425178260134,0.19429591716897557,0.5971479585844878,0.04846657300250146,0.04846657300250146,0.13786258481869668,0.6880942498708215,143.27597045898438,123.52357482910156,179.51548767089844
011,summary_graphs/entmax/alpha_0.50/node_0.02/011_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/011_prune_graph.pt,baseline-spectral-cosine,8,33,12,59,0.21686945917203526,-54.470359802246094,0.2846998458692056,0.10528272870168573,0.5526413643508429,0.14903907247486492,0.14903907247486492,0.12478453610877625,0.5394409492034962,110.64476013183594,96.83800506591797,179.51548767089844
011,summary_graphs/entmax/alpha_0.50/node_0.02/011_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/011_prune_graph.pt,baseline-kmeans,8,33,12,57,0.20319504192004773,-49.45594787597656,0.3050318457781328,0.5032708203422077,0.7516354101711038,0.10135823806196267,0.10135823806196267,0.16215895101072847,0.632967173823923,135.61929321289062,113.62741088867188,179.51548767089844
011,summary_graphs/entmax/alpha_0.50/node_0.02/011_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/011_prune_graph.pt,baseline-spectral-adj,8,33,12,56,0.36256475532709,-7.473264217376709,0.4752598791701685,-0.10006890394477364,0.4499655480276132,0.24986963148401148,0.24986963148401148,0.22362019654262344,0.38844671023815514,89.81712341308594,69.7322006225586,179.51548767089844
011,summary_graphs/entmax/alpha_0.50/node_0.02/011_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/011_prune_graph.pt,baseline-random-same-size,8,33,12,54,0.2937171262400035,1.3686182498931885,0.5111111894799051,-0.48269380723803584,0.2586530963809821,0.07632306300010192,0.07632306300010192,0.3513528160900051,0.3560679308580641,98.54310607910156,63.919708251953125,179.51548767089844
012,summary_graphs/entmax/alpha_0.50/node_0.02/012_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/012_prune_graph.pt,ours-summary,16,40,21,189,0.26234849123475457,-87.02787780761719,0.47485383463595426,-0.16179888310874563,0.4191005584456272,0.04984314783355485,0.04984314783355485,0.09142384398636143,0.7812345710598594,191.27841186523438,173.7910041809082,222.45687866210938
012,summary_graphs/entmax/alpha_0.50/node_0.02/012_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/012_prune_graph.pt,baseline-spectral-cosine,16,40,21,192,0.31922607349723525,-50.79021072387695,0.5649784660727557,-0.049615808958241206,0.4751920955208794,0.0734736809217148,0.0734736809217148,0.0977007797767148,0.7315482222499944,180.3591651916504,162.73793411254883,222.45687866210938
012,summary_graphs/entmax/alpha_0.50/node_0.02/012_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/012_prune_graph.pt,baseline-kmeans,16,40,21,188,0.32192068687818387,-57.90531921386719,0.5472828786303778,0.47641184721207674,0.7382059236060383,0.09655849512598992,0.09655849512598992,0.12747192811156316,0.7200730605543588,183.58745193481445,160.18520545959473,222.45687866210938
012,summary_graphs/entmax/alpha_0.50/node_0.02/012_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/012_prune_graph.pt,baseline-spectral-adj,16,40,21,185,0.40273407983369036,-29.045310974121094,0.6190589297337602,-0.2158768660517135,0.39206156697414324,0.1864092299336205,0.1864092299336205,0.18547946153251224,0.5293249149766368,144.56599044799805,117.75196838378906,222.45687866210938
012,summary_graphs/entmax/alpha_0.50/node_0.02/012_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/012_prune_graph.pt,baseline-random-same-size,16,40,21,179,0.35058555272963915,-19.402084350585938,0.6430420641724998,-0.5915338861549257,0.20423305692253713,0.05812904128677852,0.05812904128677852,0.20980539166427992,0.6049607090614444,170.30952835083008,134.5776710510254,222.45687866210938
013,summary_graphs/entmax/alpha_0.50/node_0.02/013_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/013_prune_graph.pt,ours-summary,9,33,12,59,0.18631603347633502,-60.19266891479492,0.3244632485617064,0.11993229045039037,0.5599661452251952,0.04816881839096363,0.04816881839096363,0.19675557010676648,0.654020428275133,168.45606231689453,135.31139373779297,206.89169311523438
013,summary_graphs/entmax/alpha_0.50/node_0.02/013_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/013_prune_graph.pt,baseline-spectral-cosine,9,33,12,59,0.225525337356515,-54.10323715209961,0.34585122737033597,0.05611327254999361,0.5280566362749968,0.10519944734269403,0.10519944734269403,0.10168464399593592,0.7070221790130641,162.8348159790039,146.27701568603516,206.89169311523438
013,summary_graphs/entmax/alpha_0.50/node_0.02/013_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/013_prune_graph.pt,baseline-kmeans,9,33,12,61,0.21604010960758657,-58.1004753112793,0.3318117193946315,0.5955824518023626,0.7977912259011812,0.10026849982054162,0.10026849982054162,0.2510662996655292,0.5885475645655599,162.58528900146484,121.7656021118164,206.89169311523438
013,summary_graphs/entmax/alpha_0.50/node_0.02/013_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/013_prune_graph.pt,baseline-spectral-adj,9,33,12,60,0.3676746889455987,-8.293817520141602,0.5067483555850726,-0.3886433864980541,0.30567830675097296,0.22860102230612475,0.22860102230612475,0.2738667832924139,0.3955215352270922,112.69298553466797,81.83012008666992,206.89169311523438
013,summary_graphs/entmax/alpha_0.50/node_0.02/013_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/013_prune_graph.pt,baseline-random-same-size,9,33,12,55,0.30868856780674325,-1.512723445892334,0.5305657091762458,-0.4075561999985793,0.29622190000071036,0.0868114264372407,0.0868114264372407,0.24328623499111765,0.43011612559586526,117.59724426269531,88.98745346069336,206.89169311523438
014,summary_graphs/entmax/alpha_0.50/node_0.02/014_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/014_prune_graph.pt,ours-summary,11,39,14,87,0.1850794021888488,-82.32306671142578,0.32046079513128634,0.20734857651904576,0.6036742882595229,0.04969800924641128,0.04969800924641128,0.13908678898083152,0.6580925598975397,149.17491912841797,128.4266586303711,195.14984130859375
014,summary_graphs/entmax/alpha_0.50/node_0.02/014_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/014_prune_graph.pt,baseline-spectral-cosine,11,39,14,84,0.19395805292254154,-94.4984130859375,0.2908129343190929,0.1285535124008919,0.5642767562004459,0.09710317152599017,0.09710317152599017,0.1273483324507686,0.5821906564373142,130.19446182250977,113.61441421508789,195.14984130859375
014,summary_graphs/entmax/alpha_0.50/node_0.02/014_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/014_prune_graph.pt,baseline-kmeans,11,39,14,81,0.23183338497986755,-64.75332641601562,0.36324429116924395,0.5531225521920458,0.7765612760960229,0.10042247879049117,0.10042247879049117,0.24601153726699262,0.5297857043443993,137.1209259033203,103.3875961303711,195.14984130859375
014,summary_graphs/entmax/alpha_0.50/node_0.02/014_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/014_prune_graph.pt,baseline-spectral-adj,11,39,14,76,0.36425158904565075,3.6391775608062744,0.5297848743852132,-0.4101548641899266,0.2949225679050367,0.19871830370608837,0.19871830370608837,0.35009115958588066,0.3385572085815218,101.65946578979492,66.06938552856445,195.14984130859375
014,summary_graphs/entmax/alpha_0.50/node_0.02/014_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/014_prune_graph.pt,baseline-random-same-size,11,39,14,80,0.2995090935655855,1.575623869895935,0.5247599782294257,-0.6584436968820429,0.17077815155897857,0.07425820890174534,0.07425820890174534,0.20216575152473798,0.5083150303299466,124.33359146118164,99.19759750366211,195.14984130859375
015,summary_graphs/entmax/alpha_0.50/node_0.02/015_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/015_prune_graph.pt,ours-summary,11,36,22,178,0.24992359620109067,-76.59823608398438,0.45026834960894246,-0.04679444247040765,0.4766027787647962,0.04957884279323885,0.04957884279323885,0.09974538590290528,0.7336237800551313,211.0544948577881,190.00278282165527,258.99212646484375
015,summary_graphs/entmax/alpha_0.50/node_0.02/015_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/015_prune_graph.pt,baseline-spectral-cosine,11,36,22,174,0.3276096250544724,-36.56502914428711,0.5889393617940052,-0.01769933486811057,0.4911503325659447,0.06627988831493954,0.06627988831493954,0.12830114854219982,0.6852240662220941,203.58824348449707,177.46763801574707,258.99212646484375
015,summary_graphs/entmax/alpha_0.50/node_0.02/015_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/015_prune_graph.pt,baseline-kmeans,11,36,22,179,0.3275808486003705,-48.662025451660156,0.547036579078699,0.34494796041576936,0.6724739802078847,0.10812511812204204,0.10812511812204204,0.18724656089326536,0.6124431298247813,195.1612148284912,158.6179485321045,258.99212646484375
015,summary_graphs/entmax/alpha_0.50/node_0.02/015_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/015_prune_graph.pt,baseline-spectral-adj,11,36,22,173,0.4151179978769826,-17.504743576049805,0.6549622135039828,-0.3569071376976167,0.32154643115119164,0.1752737822499825,0.1752737822499825,0.2824214255802783,0.4471766861827995,161.39729499816895,115.81524085998535,258.99212646484375
015,summary_graphs/entmax/alpha_0.50/node_0.02/015_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/015_prune_graph.pt,baseline-random-same-size,11,36,22,177,0.3701982109940542,-14.546236038208008,0.6652101970631492,-0.5714328201242455,0.21428358993787727,0.0751862249249592,0.0751862249249592,0.15950396813643086,0.5611085873773103,172.90112113952637,145.32270622253418,258.99212646484375
016,summary_graphs/entmax/alpha_0.50/node_0.02/016_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/016_prune_graph.pt,ours-summary,9,43,12,60,0.18666883546943305,-92.84246063232422,0.323600413710251,0.227591611012386,0.613795805506193,0.04973725722861512,0.04973725722861512,0.23656802642314442,0.5864793699964861,172.1341152191162,131.41268730163574,224.0704345703125
016,summary_graphs/entmax/alpha_0.50/node_0.02/016_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/016_prune_graph.pt,baseline-spectral-cosine,9,43,12,57,0.24044655722262345,-98.89505004882812,0.3099633018489619,0.12377769215796247,0.5618888460789813,0.17092981259628498,0.17092981259628498,0.17444981332641082,0.5395662094781772,146.4488010406494,120.90083503723145,224.0704345703125
016,summary_graphs/entmax/alpha_0.50/node_0.02/016_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/016_prune_graph.pt,baseline-kmeans,9,43,12,58,0.23309783713212184,-85.58097839355469,0.33996128307935525,0.48622879997266427,0.7431143999863321,0.12623439118488844,0.12623439118488844,0.27583603606609536,0.5036238191775374,155.83101844787598,112.84720802307129,224.0704345703125
016,summary_graphs/entmax/alpha_0.50/node_0.02/016_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/016_prune_graph.pt,baseline-spectral-adj,9,43,12,55,0.3910922234212447,-4.675143241882324,0.5222502996525186,-0.3765916536748085,0.31170417316259574,0.2599341471899709,0.2599341471899709,0.3789437376271694,0.24139697800701138,87.09343910217285,54.08992576599121,224.0704345703125
016,summary_graphs/entmax/alpha_0.50/node_0.02/016_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/016_prune_graph.pt,baseline-random-same-size,9,43,12,50,0.30713946230822103,-5.79442834854126,0.5197284191053715,-0.44464427071831936,0.2776778646408403,0.09455050551107057,0.09455050551107057,0.434195200523919,0.27963772448565444,110.74233818054199,62.658546447753906,224.0704345703125
017,summary_graphs/entmax/alpha_0.50/node_0.02/017_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/017_prune_graph.pt,ours-summary,13,38,15,93,0.2417701209666056,-88.01776123046875,0.43368713864519226,-0.07890057032208078,0.4605497148389596,0.04985310328801893,0.04985310328801893,0.16529246150419363,0.6817478435809928,150.69274520874023,125.78437042236328,184.50277709960938
017,summary_graphs/entmax/alpha_0.50/node_0.02/017_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/017_prune_graph.pt,baseline-spectral-cosine,13,38,15,94,0.2934507981679947,-106.48223876953125,0.38940427707667125,0.14623659923304044,0.5731182996165203,0.19749731925931813,0.19749731925931813,0.23459993117162198,0.47910881991045995,115.49111557006836,88.39690780639648,184.50277709960938
017,summary_graphs/entmax/alpha_0.50/node_0.02/017_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/017_prune_graph.pt,baseline-kmeans,13,38,15,94,0.30916909146386884,-54.53374099731445,0.5139909760286856,0.5970410156803737,0.7985205078401869,0.10434720689905204,0.10434720689905204,0.23132775760307983,0.5991622968192561,143.8156623840332,110.5471076965332,184.50277709960938
017,summary_graphs/entmax/alpha_0.50/node_0.02/017_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/017_prune_graph.pt,baseline-spectral-adj,13,38,15,89,0.3814559192458999,-14.820050239562988,0.6092352400951931,-0.48978996818223175,0.2551050159088841,0.15367659839660663,0.15367659839660663,0.26798835105211977,0.4205319133803424,105.99463272094727,77.58930587768555,184.50277709960938
017,summary_graphs/entmax/alpha_0.50/node_0.02/017_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/017_prune_graph.pt,baseline-random-same-size,13,38,15,85,0.33985782159446076,-15.87840747833252,0.6066970285945481,-0.6938541986644524,0.1530729006677738,0.07301861459437343,0.07301861459437343,0.2785695265973961,0.46241947078188494,118.26181411743164,85.31767654418945,184.50277709960938
018,summary_graphs/entmax/alpha_0.50/node_0.02/018_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/018_prune_graph.pt,ours-summary,11,39,14,75,0.19078410017620626,-83.71774291992188,0.3321893368355655,-0.08981755828641153,0.4550912208567942,0.049378863516847005,0.049378863516847005,0.3098284729736567,0.530398323252146,141.77245807647705,97.84731388092041,184.4789276123047
018,summary_graphs/entmax/alpha_0.50/node_0.02/018_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/018_prune_graph.pt,baseline-spectral-cosine,11,39,14,85,0.2586528053504991,-59.33001708984375,0.39401036450924926,-0.02602294206868332,0.48698852896565836,0.12329524619174895,0.12329524619174895,0.21256981103709055,0.5257623886777274,123.1754674911499,96.99208164215088,184.4789276123047
018,summary_graphs/entmax/alpha_0.50/node_0.02/018_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/018_prune_graph.pt,baseline-kmeans,11,39,14,77,0.2642695735560254,-50.19678497314453,0.4171624075076743,0.4781095495242165,0.7390547747621082,0.1113767396043764,0.1113767396043764,0.34474895117018706,0.4731661379381706,133.2148675918579,87.28918170928955,184.4789276123047
018,summary_graphs/entmax/alpha_0.50/node_0.02/018_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/018_prune_graph.pt,baseline-spectral-adj,11,39,14,76,0.39378896140483527,-1.0228559970855713,0.5418147042848734,-0.4031734178441182,0.2984132910779409,0.24576321852479713,0.24576321852479713,0.2144488923904563,0.36498180708851297,85.71237659454346,67.33145236968994,184.4789276123047
018,summary_graphs/entmax/alpha_0.50/node_0.02/018_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/018_prune_graph.pt,baseline-random-same-size,11,39,14,80,0.35574719503102625,-2.0211305618286133,0.5392840723242817,-0.6422560405258974,0.17887197973705132,0.17221031773777087,0.17221031773777087,0.29989426064540575,0.36393503384736375,95.89743518829346,67.13834476470947,184.4789276123047
019,summary_graphs/entmax/alpha_0.50/node_0.02/019_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/019_prune_graph.pt,ours-summary,12,39,15,96,0.2032950162780346,-78.8648681640625,0.35708919069945483,-0.08272512436961274,0.4586374378151936,0.049500841856614346,0.049500841856614346,0.21833655727259121,0.6287397570486731,186.69275856018066,145.93090438842773,232.10064697265625
019,summary_graphs/entmax/alpha_0.50/node_0.02/019_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/019_prune_graph.pt,baseline-spectral-cosine,12,39,15,93,0.2740693727790222,-76.92301177978516,0.3616198855859094,0.11737280309131584,0.558686401545658,0.18651885997213505,0.18651885997213505,0.23846602060228814,0.48357951621424256,147.3855686187744,112.2391185760498,232.10064697265625
019,summary_graphs/entmax/alpha_0.50/node_0.02/019_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/019_prune_graph.pt,baseline-kmeans,12,39,15,87,0.24986649526673743,-55.4444694519043,0.4117329055289131,0.4800253342133824,0.7400126671066912,0.08800008500456172,0.08800008500456172,0.33934210859778946,0.5109251655452376,179.49692726135254,118.58606147766113,232.10064697265625
019,summary_graphs/entmax/alpha_0.50/node_0.02/019_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/019_prune_graph.pt,baseline-spectral-adj,12,39,15,83,0.37776839079501917,-5.734764575958252,0.5277139881279574,-0.33860214720598214,0.33069892639700893,0.2278227934620809,0.2278227934620809,0.284808233863462,0.2826325239557719,91.72252082824707,65.59919166564941,232.10064697265625
019,summary_graphs/entmax/alpha_0.50/node_0.02/019_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/019_prune_graph.pt,baseline-random-same-size,12,39,15,84,0.2970138155341836,-2.5228466987609863,0.5352079586888007,-0.6905679206817124,0.15471603965914382,0.058819672379566534,0.058819672379566534,0.3353820983270601,0.442225067102984,154.43568992614746,102.6407241821289,232.10064697265625
020,summary_graphs/entmax/alpha_0.50/node_0.02/020_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/020_prune_graph.pt,ours-summary,15,45,23,222,0.306627797485638,-83.38724517822266,0.5633773003997828,0.006549149563494893,0.5032745747817474,0.049878294571493155,0.049878294571493155,0.09107943347961206,0.688006287169012,215.35473775863647,195.74035024642944,284.50372314453125
020,summary_graphs/entmax/alpha_0.50/node_0.02/020_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/020_prune_graph.pt,baseline-spectral-cosine,15,45,23,215,0.3237794075484082,-75.78697204589844,0.5799338233690782,0.008964544509096627,0.5044822722545483,0.06762499172773824,0.06762499172773824,0.18083281919244212,0.6005120942824215,208.56295347213745,170.8479266166687,284.50372314453125
020,summary_graphs/entmax/alpha_0.50/node_0.02/020_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/020_prune_graph.pt,baseline-kmeans,15,45,23,218,0.3398751628458966,-62.31001663208008,0.6092922243655303,0.31623042921440564,0.6581152146072028,0.0704581013262628,0.0704581013262628,0.16284552754851686,0.6527851387212261,221.84651517868042,185.71980237960815,284.50372314453125
020,summary_graphs/entmax/alpha_0.50/node_0.02/020_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/020_prune_graph.pt,baseline-spectral-adj,15,45,23,200,0.4525163752641584,-28.442176818847656,0.683070219665144,-0.4021633370801845,0.29891833145990776,0.22196253086317277,0.22196253086317277,0.3500901783089313,0.34174137866906057,149.60028505325317,97.22669458389282,284.50372314453125
020,summary_graphs/entmax/alpha_0.50/node_0.02/020_summary_graph.pt,pruned_graphs/entmax/alpha_0.50/node_0.02/020_prune_graph.pt,baseline-random-same-size,15,45,23,217,0.37906877255493926,-28.126848220825195,0.6837571552185828,-0.5062761914678316,0.24686190426608418,0.07438038989129571,0.07438038989129571,0.22434539219760088,0.5450603089041083,199.9236330986023,155.0716872215271,284.50372314453125
